SEC14L2	SEC14L2	Gene Expression
RNF215	RNF215	Gene Expression
KIAA1656	KIAA1656	Gene Expression
CCDC157	CCDC157	Gene Expression
SF3A1	SF3A1	Gene Expression
TBC1D10A	TBC1D10A	Gene Expression
CASTOR1	CASTOR1	Gene Expression
OSM	OSM	Gene Expression
LIF-AS2	LIF-AS2	Gene Expression
LIF	LIF	Gene Expression
LIF-AS1	LIF-AS1	Gene Expression
LOC105372988	LOC105372988	Gene Expression
RPS3AP51	RPS3AP51	Gene Expression
RPL36P17	RPL36P17	Gene Expression
HORMAD2	HORMAD2	Gene Expression
CNN2P1	CNN2P1	Gene Expression
HORMAD2-AS1	HORMAD2-AS1	Gene Expression
MIR6818	MIR6818	Gene Expression
RNU5F-5P	RNU5F-5P	Gene Expression
RNU6-331P	RNU6-331P	Gene Expression
MTMR3	MTMR3	Gene Expression
ASCC2	ASCC2	Gene Expression
UQCR10	UQCR10	Gene Expression
ZMAT5	ZMAT5	Gene Expression
CABP7	CABP7	Gene Expression
RPEP4	RPEP4	Gene Expression
NF2	NF2	Gene Expression
NIPSNAP1	NIPSNAP1	Gene Expression
THOC5	THOC5	Gene Expression
NEFH	NEFH	Gene Expression
LOC107985541	LOC107985541	Gene Expression
RFPL1S	RFPL1S	Gene Expression
RFPL4AP6	RFPL4AP6	Gene Expression
LOC102723305	LOC102723305	Gene Expression
RFPL1	RFPL1	Gene Expression
SNORD125	SNORD125	Gene Expression
AP1B1	AP1B1	Gene Expression
RASL10A	RASL10A	Gene Expression
GAS2L1	GAS2L1	Gene Expression
EWSR1	EWSR1	Gene Expression
RHBDD3	RHBDD3	Gene Expression
LOC105372985	LOC105372985	Gene Expression
EMID1	EMID1	Gene Expression
RNU6-1219P	RNU6-1219P	Gene Expression
LOC101929638	LOC101929638	Gene Expression
RNU6-810P	RNU6-810P	Gene Expression
KREMEN1	KREMEN1	Gene Expression
C22orf31	C22orf31	Gene Expression
ZNRF3-AS1	ZNRF3-AS1	Gene Expression
LOC107985549	LOC107985549	Gene Expression
LOC646408	LOC646408	Gene Expression
ZNRF3	ZNRF3	Gene Expression
XBP1	XBP1	Gene Expression
CCDC117	CCDC117	Gene Expression
HSCB	HSCB	Gene Expression
CHEK2	CHEK2	Gene Expression
RN7SL162P	RN7SL162P	Gene Expression
LOC101929594	LOC101929594	Gene Expression
MIR5739	MIR5739	Gene Expression
RN7SL757P	RN7SL757P	Gene Expression
TTC28	TTC28	Gene Expression
MIR3199-2	MIR3199-2	Gene Expression
MIR3199-1	MIR3199-1	Gene Expression
TTC28-AS1	TTC28-AS1	Gene Expression
PITPNB	PITPNB	Gene Expression
LOC107985529	LOC107985529	Gene Expression
MN1	MN1	Gene Expression
LOC105372981	LOC105372981	Gene Expression
LOC105372980	LOC105372980	Gene Expression
LOC102724900	LOC102724900	Gene Expression
LOC105372979	LOC105372979	Gene Expression
LINC02554	LINC02554	Gene Expression
LINC01638	LINC01638	Gene Expression
LOC105372977	LOC105372977	Gene Expression
LOC107985534	LOC107985534	Gene Expression
LOC284898	LOC284898	Gene Expression
RNU6-1066P	RNU6-1066P	Gene Expression
LOC107985582	LOC107985582	Gene Expression
LINC01422	LINC01422	Gene Expression
RPL15P22	RPL15P22	Gene Expression
LOC110091768	LOC110091768	Gene Expression
LOC105372976	LOC105372976	Gene Expression
MIATNB	MIATNB	Gene Expression
MIAT	MIAT	Gene Expression
ISCA2P1	ISCA2P1	Gene Expression
CRYBA4	CRYBA4	Gene Expression
CRYBB1	CRYBB1	Gene Expression
HMGB1P10	HMGB1P10	Gene Expression
MIR548J	MIR548J	Gene Expression
TPST2	TPST2	Gene Expression
TFIP11-DT	TFIP11-DT	Gene Expression
TFIP11	TFIP11	Gene Expression
SRRD	SRRD	Gene Expression
HPS4	HPS4	Gene Expression
ASPHD2	ASPHD2	Gene Expression
LOC646216	LOC646216	Gene Expression
RNA5SP495	RNA5SP495	Gene Expression
SEZ6L-AS1	SEZ6L-AS1	Gene Expression
SEZ6L	SEZ6L	Gene Expression
LOC105372971	LOC105372971	Gene Expression
LINC02559	LINC02559	Gene Expression
LOC102724801	LOC102724801	Gene Expression
RN7SKP169	RN7SKP169	Gene Expression
MYO18B-AS1	MYO18B-AS1	Gene Expression
MYO18B	MYO18B	Gene Expression
RNA5SP494	RNA5SP494	Gene Expression
YES1P1	YES1P1	Gene Expression
LOC105372964	LOC105372964	Gene Expression
GRK3	GRK3	Gene Expression
LOC100996404	LOC100996404	Gene Expression
MIR6817	MIR6817	Gene Expression
CRYBB2P1	CRYBB2P1	Gene Expression
LRP5L	LRP5L	Gene Expression
LOC100419673	LOC100419673	Gene Expression
IGLL3P	IGLL3P	Gene Expression
LOC105372969	LOC105372969	Gene Expression
CRYBB2	CRYBB2	Gene Expression
CRYBB3	CRYBB3	Gene Expression
LOC101232810	LOC101232810	Gene Expression
KIAA1671-AS1	KIAA1671-AS1	Gene Expression
KIAA1671	KIAA1671	Gene Expression
TMEM211	TMEM211	Gene Expression
SGSM1	SGSM1	Gene Expression
TOP1P2	TOP1P2	Gene Expression
PIWIL3	PIWIL3	Gene Expression
CRIP1P4	CRIP1P4	Gene Expression
LOC105372962	LOC105372962	Gene Expression
LOC100421614	LOC100421614	Gene Expression
ARL5AP4	ARL5AP4	Gene Expression
POM121L10P	POM121L10P	Gene Expression
BCRP3	BCRP3	Gene Expression
LRRC75B	LRRC75B	Gene Expression
GGT1	GGT1	Gene Expression
SNRPD3	SNRPD3	Gene Expression
GUCD1	GUCD1	Gene Expression
UPB1	UPB1	Gene Expression
ADORA2A-AS1	ADORA2A-AS1	Gene Expression
ADORA2A	ADORA2A	Gene Expression
LOC105372960	LOC105372960	Gene Expression
SPECC1L	SPECC1L	Gene Expression
SPECC1L-ADORA2A	SPECC1L-ADORA2A	Gene Expression
RPS10P29	RPS10P29	Gene Expression
BCRP1	BCRP1	Gene Expression
POM121L9P	POM121L9P	Gene Expression
GGTLC4P	GGTLC4P	Gene Expression
GGT5	GGT5	Gene Expression
SUSD2	SUSD2	Gene Expression
LOC105372959	LOC105372959	Gene Expression
VPREB3	VPREB3	Gene Expression
ZNF70	ZNF70	Gene Expression
RGL4	RGL4	Gene Expression
ASLP1	ASLP1	Gene Expression
GUSBP11	GUSBP11	Gene Expression
DRICH1	DRICH1	Gene Expression
IGLL1	IGLL1	Gene Expression
LOC105372957	LOC105372957	Gene Expression
PCAT14	PCAT14	Gene Expression
LOC107985580	LOC107985580	Gene Expression
LINC02556	LINC02556	Gene Expression
RPS10P30	RPS10P30	Gene Expression
POM121L11P	POM121L11P	Gene Expression
LOC107985554	LOC107985554	Gene Expression
FBXW4P1	FBXW4P1	Gene Expression
RN7SL263P	RN7SL263P	Gene Expression
BCR	BCR	Gene Expression
BCRP8	BCRP8	Gene Expression
RAB36	RAB36	Gene Expression
RN7SL6P	RN7SL6P	Gene Expression
GNAZ	GNAZ	Gene Expression
RSPH14	RSPH14	Gene Expression
LOC100287966	LOC100287966	Gene Expression
IGLC7	IGLC7	Gene Expression
IGLJ7	IGLJ7	Gene Expression
LOC105372947	LOC105372947	Gene Expression
IGLC6	IGLC6	Gene Expression
IGLJ6	IGLJ6	Gene Expression
IGLC5	IGLC5	Gene Expression
IGLJ5	IGLJ5	Gene Expression
IGLC4	IGLC4	Gene Expression
IGLJ4	IGLJ4	Gene Expression
IGLC3	IGLC3	Gene Expression
IGLJ3	IGLJ3	Gene Expression
IGLC2	IGLC2	Gene Expression
IGLJ2	IGLJ2	Gene Expression
IGLC1	IGLC1	Gene Expression
IGLJ1	IGLJ1	Gene Expression
IGLL5	IGLL5	Gene Expression
MIR5571	MIR5571	Gene Expression
IGLV3-1	IGLV3-1	Gene Expression
LOC102724638	LOC102724638	Gene Expression
IGLV3-2	IGLV3-2	Gene Expression
IGLV4-3	IGLV4-3	Gene Expression
IGLV3-4	IGLV3-4	Gene Expression
IGLV2-5	IGLV2-5	Gene Expression
IGLV3-6	IGLV3-6	Gene Expression
IGLV3-7	IGLV3-7	Gene Expression
IGLV2-8	IGLV2-8	Gene Expression
MIR650	MIR650	Gene Expression
LOC105372948	LOC105372948	Gene Expression
IGLV3-9	IGLV3-9	Gene Expression
IGLV3-10	IGLV3-10	Gene Expression
IGLV2-11	IGLV2-11	Gene Expression
LOC107985543	LOC107985543	Gene Expression
LOC100420967	LOC100420967	Gene Expression
IGLV3-12	IGLV3-12	Gene Expression
IGLV3-13	IGLV3-13	Gene Expression
IGLV2-14	IGLV2-14	Gene Expression
LOC107985542	LOC107985542	Gene Expression
IGLV3-15	IGLV3-15	Gene Expression
IGLV3-16	IGLV3-16	Gene Expression
IGLV3-17	IGLV3-17	Gene Expression
IGLV2-18	IGLV2-18	Gene Expression
IGLV3-19	IGLV3-19	Gene Expression
IGLVI-20	IGLVI-20	Gene Expression
IGLV3-21	IGLV3-21	Gene Expression
IGLV3-22	IGLV3-22	Gene Expression
IGLVVI-22-1	IGLVVI-22-1	Gene Expression
IGLV2-23	IGLV2-23	Gene Expression
LL22NC03-102D1.18	LL22NC03-102D1.18	Gene Expression
IGLV3-24	IGLV3-24	Gene Expression
LOC112267890	LOC112267890	Gene Expression
IGLV3-25	IGLV3-25	Gene Expression
IGLVVI-25-1	IGLVVI-25-1	Gene Expression
IGLV3-26	IGLV3-26	Gene Expression
IGLV3-27	IGLV3-27	Gene Expression
IGLV2-28	IGLV2-28	Gene Expression
IGLV3-29	IGLV3-29	Gene Expression
LOC129026	LOC129026	Gene Expression
GGTLC2	GGTLC2	Gene Expression
POM121L1P	POM121L1P	Gene Expression
BCRP4	BCRP4	Gene Expression
IGLV3-30	IGLV3-30	Gene Expression
IGLV3-31	IGLV3-31	Gene Expression
IGLV3-32	IGLV3-32	Gene Expression
IGLV2-33	IGLV2-33	Gene Expression
IGLV2-34	IGLV2-34	Gene Expression
IGLV7-35	IGLV7-35	Gene Expression
IGLV1-36	IGLV1-36	Gene Expression
IGLV5-37	IGLV5-37	Gene Expression
IGLVI-38	IGLVI-38	Gene Expression
ASH2LP1	ASH2LP1	Gene Expression
IGLV1-40	IGLV1-40	Gene Expression
IGLV1-41	IGLV1-41	Gene Expression
LOC101929255	LOC101929255	Gene Expression
IGLVVII-41-1	IGLVVII-41-1	Gene Expression
IGLVI-42	IGLVI-42	Gene Expression
IGLV1-44	IGLV1-44	Gene Expression
IGLV7-46	IGLV7-46	Gene Expression
ASH2LP2	ASH2LP2	Gene Expression
IGLV1-47	IGLV1-47	Gene Expression
IGLV5-48	IGLV5-48	Gene Expression
IGLV9-49	IGLV9-49	Gene Expression
ASH2LP3	ASH2LP3	Gene Expression
IGLV1-50	IGLV1-50	Gene Expression
IGLV1-51	IGLV1-51	Gene Expression
IGLV5-52	IGLV5-52	Gene Expression
BMS1P20	BMS1P20	Gene Expression
LOC105372952	LOC105372952	Gene Expression
VPREB1	VPREB1	Gene Expression
LOC100533679	LOC100533679	Gene Expression
TOP3BP1	TOP3BP1	Gene Expression
IGLVIV-53	IGLVIV-53	Gene Expression
IGLV10-54	IGLV10-54	Gene Expression
LOC100419915	LOC100419915	Gene Expression
IGLV11-55	IGLV11-55	Gene Expression
IGLVI-56	IGLVI-56	Gene Expression
IGLV6-57	IGLV6-57	Gene Expression
BMP6P1	BMP6P1	Gene Expression
IGLVV-58	IGLVV-58	Gene Expression
IGLVIV-59	IGLVIV-59	Gene Expression
SOCS2P2	SOCS2P2	Gene Expression
IGLV4-60	IGLV4-60	Gene Expression
ABHD17AP5	ABHD17AP5	Gene Expression
LOC100736408	LOC100736408	Gene Expression
IGLV8-61	IGLV8-61	Gene Expression
LOC102724653	LOC102724653	Gene Expression
IGLV1-62	IGLV1-62	Gene Expression
IGLVI-63	IGLVI-63	Gene Expression
IGLVIV-64	IGLVIV-64	Gene Expression
IGLVIV-65	IGLVIV-65	Gene Expression
IGLVV-66	IGLVV-66	Gene Expression
IGLVIV-66-1	IGLVIV-66-1	Gene Expression
IGLV10-67	IGLV10-67	Gene Expression
IGLVI-68	IGLVI-68	Gene Expression
IGLV4-69	IGLV4-69	Gene Expression
IGLVI-70	IGLVI-70	Gene Expression
IGL	IGL	Gene Expression
PRAMENP	PRAMENP	Gene Expression
TOP3B	TOP3B	Gene Expression
PPM1F-AS1	PPM1F-AS1	Gene Expression
PPM1F	PPM1F	Gene Expression
RNA5SP493	RNA5SP493	Gene Expression
MAPK1	MAPK1	Gene Expression
RN7SL280P	RN7SL280P	Gene Expression
YPEL1	YPEL1	Gene Expression
PPIL2	PPIL2	Gene Expression
MIR130B	MIR130B	Gene Expression
MIR301B	MIR301B	Gene Expression
LOC107985532	LOC107985532	Gene Expression
SDF2L1	SDF2L1	Gene Expression
CCDC116	CCDC116	Gene Expression
YDJC	YDJC	Gene Expression
UBE2L3	UBE2L3	Gene Expression
RIMBP3C	RIMBP3C	Gene Expression
RN7SKP221	RN7SKP221	Gene Expression
PI4KAP2	PI4KAP2	Gene Expression
TMEM191C	TMEM191C	Gene Expression
LOC105377191	LOC105377191	Gene Expression
HIC2	HIC2	Gene Expression
RN7SKP63	RN7SKP63	Gene Expression
RIMBP3B	RIMBP3B	Gene Expression
SUSD2P1	SUSD2P1	Gene Expression
LOC105377190	LOC105377190	Gene Expression
CA15P3	CA15P3	Gene Expression
LINC01651	LINC01651	Gene Expression
PPP1R26P5	PPP1R26P5	Gene Expression
FAM230H	FAM230H	Gene Expression
BCRP6	BCRP6	Gene Expression
POM121L8P	POM121L8P	Gene Expression
E2F6P3	E2F6P3	Gene Expression
GGT2	GGT2	Gene Expression
FAM247A	FAM247A	Gene Expression
FAM230B	FAM230B	Gene Expression
E2F6P2	E2F6P2	Gene Expression
LOC112268299	LOC112268299	Gene Expression
POM121L7P	POM121L7P	Gene Expression
BCRP2	BCRP2	Gene Expression
LOC112268300	LOC112268300	Gene Expression
TUBA3GP	TUBA3GP	Gene Expression
LRRC74B	LRRC74B	Gene Expression
P2RX6P	P2RX6P	Gene Expression
MIR649	MIR649	Gene Expression
SLC7A4	SLC7A4	Gene Expression
P2RX6	P2RX6	Gene Expression
TUBA3FP	TUBA3FP	Gene Expression
THAP7-AS1	THAP7-AS1	Gene Expression
THAP7	THAP7	Gene Expression
LZTR1	LZTR1	Gene Expression
AIFM3	AIFM3	Gene Expression
LINC01637	LINC01637	Gene Expression
CRKL	CRKL	Gene Expression
SNAP29	SNAP29	Gene Expression
SERPIND1	SERPIND1	Gene Expression
PI4KA	PI4KA	Gene Expression
TMEM191A	TMEM191A	Gene Expression
LOC107985584	LOC107985584	Gene Expression
BCRP5	BCRP5	Gene Expression
POM121L4P	POM121L4P	Gene Expression
ABHD17AP4	ABHD17AP4	Gene Expression
SLC9A3P2	SLC9A3P2	Gene Expression
LOC100421121	LOC100421121	Gene Expression
IGLL4P	IGLL4P	Gene Expression
SMPD4P1	SMPD4P1	Gene Expression
CCDC74BP1	CCDC74BP1	Gene Expression
MED15	MED15	Gene Expression
LOC101928824	LOC101928824	Gene Expression
KRT18P5	KRT18P5	Gene Expression
RN7SL812P	RN7SL812P	Gene Expression
RNY1P9	RNY1P9	Gene Expression
LOC100420177	LOC100420177	Gene Expression
KLHL22	KLHL22	Gene Expression
LOC107985588	LOC107985588	Gene Expression
SCARF2	SCARF2	Gene Expression
RNU6-225P	RNU6-225P	Gene Expression
ZNF74	ZNF74	Gene Expression
USP41	USP41	Gene Expression
FAM230G	FAM230G	Gene Expression
DGCR6L	DGCR6L	Gene Expression
LOC440792	LOC440792	Gene Expression
MIR1286	MIR1286	Gene Expression
LOC105372864	LOC105372864	Gene Expression
RTN4R	RTN4R	Gene Expression
LOC105372863	LOC105372863	Gene Expression
LINC00896	LINC00896	Gene Expression
LOC105372862	LOC105372862	Gene Expression
LINC02891	LINC02891	Gene Expression
CCDC188	CCDC188	Gene Expression
ZDHHC8	ZDHHC8	Gene Expression
SNORA77B	SNORA77B	Gene Expression
RANBP1	RANBP1	Gene Expression
MIR6816	MIR6816	Gene Expression
TRMT2A	TRMT2A	Gene Expression
MIR1306	MIR1306	Gene Expression
MIR3618	MIR3618	Gene Expression
DGCR8	DGCR8	Gene Expression
MIR185	MIR185	Gene Expression
TANGO2	TANGO2	Gene Expression
ARVCF	ARVCF	Gene Expression
MIR4761	MIR4761	Gene Expression
COMT	COMT	Gene Expression
RPL8P5	RPL8P5	Gene Expression
TXNRD2	TXNRD2	Gene Expression
RTL10	RTL10	Gene Expression
RPL7AP70	RPL7AP70	Gene Expression
GNB1L	GNB1L	Gene Expression
TBX1	TBX1	Gene Expression
LOC105372861	LOC105372861	Gene Expression
GP1BB	GP1BB	Gene Expression
SEPT5-GP1BB	SEPT5-GP1BB	Gene Expression
SEPTIN5	SEPTIN5	Gene Expression
LOC100420103	LOC100420103	Gene Expression
LOC100129254	LOC100129254	Gene Expression
LINC00895	LINC00895	Gene Expression
CLDN5	CLDN5	Gene Expression
CDC45	CDC45	Gene Expression
UFD1	UFD1	Gene Expression
LOC105372860	LOC105372860	Gene Expression
C22orf39	C22orf39	Gene Expression
MRPL40	MRPL40	Gene Expression
RN7SL168P	RN7SL168P	Gene Expression
HIRA	HIRA	Gene Expression
LOC105372859	LOC105372859	Gene Expression
KRT18P62	KRT18P62	Gene Expression
DVL1P1	DVL1P1	Gene Expression
RPL34P35	RPL34P35	Gene Expression
LOC112268289	LOC112268289	Gene Expression
CLTCL1	CLTCL1	Gene Expression
SLC25A1	SLC25A1	Gene Expression
LINC01311	LINC01311	Gene Expression
GSC2	GSC2	Gene Expression
LOC112268297	LOC112268297	Gene Expression
TSSK2	TSSK2	Gene Expression
ESS2	ESS2	Gene Expression
TSSK1A	TSSK1A	Gene Expression
LOC100129262	LOC100129262	Gene Expression
DGCR11	DGCR11	Gene Expression
DGCR2	DGCR2	Gene Expression
CA15P1	CA15P1	Gene Expression
DGCR5	DGCR5	Gene Expression
PRODH	PRODH	Gene Expression
DGCR6	DGCR6	Gene Expression
FAM230F	FAM230F	Gene Expression
BCRP7	BCRP7	Gene Expression
LOC102725072	LOC102725072	Gene Expression
E2F6P1	E2F6P1	Gene Expression
GGT3P	GGT3P	Gene Expression
FAM247C	FAM247C	Gene Expression
FAM230E	FAM230E	Gene Expression
PPP1R26P4	PPP1R26P4	Gene Expression
PPP1R26P2	PPP1R26P2	Gene Expression
CA15P2	CA15P2	Gene Expression
LOC105372871	LOC105372871	Gene Expression
SUSD2P2	SUSD2P2	Gene Expression
RN7SKP131	RN7SKP131	Gene Expression
RIMBP3	RIMBP3	Gene Expression
PI4KAP1	PI4KAP1	Gene Expression
TMEM191B	TMEM191B	Gene Expression
GGTLC3	GGTLC3	Gene Expression
FAM230A	FAM230A	Gene Expression
LOC107987325	LOC107987325	Gene Expression
PPP1R26P3	PPP1R26P3	Gene Expression
FAM230J	FAM230J	Gene Expression
FAM247D	FAM247D	Gene Expression
GGTLC5P	GGTLC5P	Gene Expression
LOC105379518	LOC105379518	Gene Expression
LOC101060852	LOC101060852	Gene Expression
LOC105372858	LOC105372858	Gene Expression
FAM230D	FAM230D	Gene Expression
USP18	USP18	Gene Expression
TUBA8	TUBA8	Gene Expression
ARL2BPP10	ARL2BPP10	Gene Expression
PEX26	PEX26	Gene Expression
LOC105372853	LOC105372853	Gene Expression
LINC01634	LINC01634	Gene Expression
RHEBP3	RHEBP3	Gene Expression
MIR648	MIR648	Gene Expression
MICAL3	MICAL3	Gene Expression
LINC00528	LINC00528	Gene Expression
MIR3198-1	MIR3198-1	Gene Expression
BID	BID	Gene Expression
BCL2L13	BCL2L13	Gene Expression
ATP6V1E1	ATP6V1E1	Gene Expression
LOC101929372	LOC101929372	Gene Expression
LOC105372850	LOC105372850	Gene Expression
SLC25A18	SLC25A18	Gene Expression
DNAJA1P6	DNAJA1P6	Gene Expression
CLCP1	CLCP1	Gene Expression
TERF2IPP1	TERF2IPP1	Gene Expression
CECR2	CECR2	Gene Expression
RN7SL843P	RN7SL843P	Gene Expression
CECR3	CECR3	Gene Expression
FAM32BP	FAM32BP	Gene Expression
LOC107985573	LOC107985573	Gene Expression
RPL32P5	RPL32P5	Gene Expression
ADA2	ADA2	Gene Expression
HDHD5-AS1	HDHD5-AS1	Gene Expression
HDHD5	HDHD5	Gene Expression
LINC01664	LINC01664	Gene Expression
TMEM121B	TMEM121B	Gene Expression
RPL31P62	RPL31P62	Gene Expression
IL17RA	IL17RA	Gene Expression
CECR7	CECR7	Gene Expression
VN1R9P	VN1R9P	Gene Expression
LOC100419811	LOC100419811	Gene Expression
GAB4	GAB4	Gene Expression
IGKV1OR22-1	IGKV1OR22-1	Gene Expression
IGKV3OR22-2	IGKV3OR22-2	Gene Expression
IGKV2OR22-3	IGKV2OR22-3	Gene Expression
IGKV2OR22-4	IGKV2OR22-4	Gene Expression
MTND1P17	MTND1P17	Gene Expression
ZNF402P	ZNF402P	Gene Expression
GPM6BP3	GPM6BP3	Gene Expression
HSFY1P1	HSFY1P1	Gene Expression
XKR3	XKR3	Gene Expression
LINC01665	LINC01665	Gene Expression
VWFP1	VWFP1	Gene Expression
ANKRD62P1	ANKRD62P1	Gene Expression
ANKRD62P1-PARP4P3	ANKRD62P1-PARP4P3	Gene Expression
PARP4P3	PARP4P3	Gene Expression
LOC112268292	LOC112268292	Gene Expression
SLC25A15P5	SLC25A15P5	Gene Expression
TPTEP1	TPTEP1	Gene Expression
FABP5P11	FABP5P11	Gene Expression
CCT8L2	CCT8L2	Gene Expression
KCNMB3P1	KCNMB3P1	Gene Expression
LOC100422375	LOC100422375	Gene Expression
CHEK2P4	CHEK2P4	Gene Expression
ACTR3BP6	ACTR3BP6	Gene Expression
SLC9B1P4	SLC9B1P4	Gene Expression
PABPC1P9	PABPC1P9	Gene Expression
ABCD1P4	ABCD1P4	Gene Expression
ZNF72P	ZNF72P	Gene Expression
LOC100292922	LOC100292922	Gene Expression
LOC100421685	LOC100421685	Gene Expression
LOC644525	LOC644525	Gene Expression
TOMM40P2	TOMM40P2	Gene Expression
NBEAP3	NBEAP3	Gene Expression
BMS1P22	BMS1P22	Gene Expression
DUXAP8	DUXAP8	Gene Expression
LOC107987324	LOC107987324	Gene Expression
GRAMD4P2	GRAMD4P2	Gene Expression
PSLNR	PSLNR	Gene Expression
RNU6-816P	RNU6-816P	Gene Expression
POTEH-AS1	POTEH-AS1	Gene Expression
POTEH	POTEH	Gene Expression
NF1P6	NF1P6	Gene Expression
NEK2P2	NEK2P2	Gene Expression
LOC112268291	LOC112268291	Gene Expression
LOC100422530	LOC100422530	Gene Expression
LOC100132723	LOC100132723	Gene Expression
LOC780780	LOC780780	Gene Expression
LOC100420175	LOC100420175	Gene Expression
ARHGAP42P3	ARHGAP42P3	Gene Expression
OR11H1	OR11H1	Gene Expression
YME1L1P1	YME1L1P1	Gene Expression
BNIP3P2	BNIP3P2	Gene Expression
LOC100533637	LOC100533637	Gene Expression
LOC112268290	LOC112268290	Gene Expression
LOC105379428	LOC105379428	Gene Expression
DUX4L44	DUX4L44	Gene Expression
FRG1GP	FRG1GP	Gene Expression
LOC107987322	LOC107987322	Gene Expression
MTCO3P34	MTCO3P34	Gene Expression
MTCO1P34	MTCO1P34	Gene Expression
LOC105379516	LOC105379516	Gene Expression
LOC107987323	LOC107987323	Gene Expression
LOC102723769	LOC102723769	Gene Expression
LOC101928041	LOC101928041	Gene Expression
MTCO1P33	MTCO1P33	Gene Expression
MTCO3P33	MTCO3P33	Gene Expression
LOC107984030	LOC107984030	Gene Expression
LOC107984037	LOC107984037	Gene Expression
LOC107987320	LOC107987320	Gene Expression
RNA18SP	RNA18SP	Gene Expression
LOC100996699	LOC100996699	Gene Expression
CDC27P8	CDC27P8	Gene Expression
DUX4L43	DUX4L43	Gene Expression
PCMTD1P5	PCMTD1P5	Gene Expression
DUX4L42	DUX4L42	Gene Expression
ZNF73P	ZNF73P	Gene Expression
DUX4L41	DUX4L41	Gene Expression
PCMTD1P4	PCMTD1P4	Gene Expression
DUX4L40	DUX4L40	Gene Expression
CDC27P7	CDC27P7	Gene Expression
LOC110467534	LOC110467534	Gene Expression
LOC102723688	LOC102723688	Gene Expression
LOC110467520	LOC110467520	Gene Expression
ACTR3BP7	ACTR3BP7	Gene Expression
FRG1FP	FRG1FP	Gene Expression
LOC100289194	LOC100289194	Gene Expression
LOC105379418	LOC105379418	Gene Expression
LOC100996364	LOC100996364	Gene Expression
RPL23AP4	RPL23AP4	Gene Expression
DSTNP1	DSTNP1	Gene Expression
PRMT2	PRMT2	Gene Expression
S100B	S100B	Gene Expression
RNU6-396P	RNU6-396P	Gene Expression
DIP2A-IT1	DIP2A-IT1	Gene Expression
DIP2A	DIP2A	Gene Expression
RPL18AP2	RPL18AP2	Gene Expression
PCNT	PCNT	Gene Expression
C21orf58	C21orf58	Gene Expression
YBEY	YBEY	Gene Expression
MCM3AP	MCM3AP	Gene Expression
MCM3AP-AS1	MCM3AP-AS1	Gene Expression
COL6A2	COL6A2	Gene Expression
PSMA6P3	PSMA6P3	Gene Expression
LOC105372842	LOC105372842	Gene Expression
COL6A1	COL6A1	Gene Expression
LOC105372841	LOC105372841	Gene Expression
LOC101928796	LOC101928796	Gene Expression
PCBP3-AS1	PCBP3-AS1	Gene Expression
PCBP3	PCBP3	Gene Expression
LINC01694	LINC01694	Gene Expression
LOC107985485	LOC107985485	Gene Expression
LOC107987304	LOC107987304	Gene Expression
SLC19A1	SLC19A1	Gene Expression
MIR6815	MIR6815	Gene Expression
COL18A1-AS1	COL18A1-AS1	Gene Expression
COL18A1-AS2	COL18A1-AS2	Gene Expression
COL18A1	COL18A1	Gene Expression
LL21NC02-21A1.1	LL21NC02-21A1.1	Gene Expression
MTCO1P3	MTCO1P3	Gene Expression
LOC105372839	LOC105372839	Gene Expression
LINC00316	LINC00316	Gene Expression
LOC105372838	LOC105372838	Gene Expression
LINC00205	LINC00205	Gene Expression
POFUT2	POFUT2	Gene Expression
LINC00334	LINC00334	Gene Expression
LOC105372835	LOC105372835	Gene Expression
ADARB1	ADARB1	Gene Expression
SSR4P1	SSR4P1	Gene Expression
LOC105372836	LOC105372836	Gene Expression
PICSAR	PICSAR	Gene Expression
LINC00165	LINC00165	Gene Expression
LINC00163	LINC00163	Gene Expression
LOC107985497	LOC107985497	Gene Expression
FAM207A	FAM207A	Gene Expression
LOC112268278	LOC112268278	Gene Expression
LINC01547	LINC01547	Gene Expression
ITGB2-AS1	ITGB2-AS1	Gene Expression
LOC107987303	LOC107987303	Gene Expression
ITGB2	ITGB2	Gene Expression
PTTG1IP	PTTG1IP	Gene Expression
SUMO3	SUMO3	Gene Expression
LINC01424	LINC01424	Gene Expression
UBE2G2	UBE2G2	Gene Expression
KRTAP10-13P	KRTAP10-13P	Gene Expression
KRTAP10-12	KRTAP10-12	Gene Expression
KRTAP12-6P	KRTAP12-6P	Gene Expression
KRTAP12-1	KRTAP12-1	Gene Expression
IMMTP1	IMMTP1	Gene Expression
KRTAP12-2	KRTAP12-2	Gene Expression
KRTAP12-3	KRTAP12-3	Gene Expression
KRTAP12-4	KRTAP12-4	Gene Expression
KRTAP10-11	KRTAP10-11	Gene Expression
KRTAP10-10	KRTAP10-10	Gene Expression
KRTAP10-9	KRTAP10-9	Gene Expression
KRTAP10-8	KRTAP10-8	Gene Expression
KRTAP10-7	KRTAP10-7	Gene Expression
KRTAP10-6	KRTAP10-6	Gene Expression
KRTAP10-5	KRTAP10-5	Gene Expression
KRTAP10-4	KRTAP10-4	Gene Expression
KRTAP10-3	KRTAP10-3	Gene Expression
KRTAP10-2	KRTAP10-2	Gene Expression
KRTAP10-1	KRTAP10-1	Gene Expression
TSPEAR-AS2	TSPEAR-AS2	Gene Expression
TSPEAR-AS1	TSPEAR-AS1	Gene Expression
TSPEAR	TSPEAR	Gene Expression
